,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
feature_100,0.19528291648477863,0.2088852784902986,0.02813723547574698,0.03481996451477867,0.0270421875860245,0.037761678238763516,0.04427596552872578,0.05305480746518272,0.1951132900051128,0.22358436224545697,0.07594696548890663,0.08924307851072996,0.12677694270635093,0.1353362266120462,0.17775820501403367,0.1971091174862204,0.31044377540100787,0.31334120932179393,0.4819902940090157,0.5060701832031382,0.3458734606841353,0.31254355905580716,0.38278771961355446,0.38727387406510827,0.4549334470218768,0.46917442866806724,-0.24058316361739038,-0.24295166991141678,-0.3461752885044559,-0.3574024796320537,-0.2474317417017352,-0.2545313635804936,-0.2832615813734223,-0.26260767872951607,-0.34440082332944444,-0.3267351600394498,0.33094510792914195,0.33843566218141874,-0.2768299872289806,-0.29015532450520887,-0.18185075926440486,0.14959975353916474,0.022223963372168382,0.142068474156996,-0.04618326745770655,0.06269361939435097,0.15895580473702095,0.14268857482306907,0.11873928992471515,0.011944183245860555,-0.017467758741569115,-0.10928777049901052,0.1646607982619884,0.04776756706449126,-0.003641365302030594,0.04443367288411385,0.0019276447713978714,0.009429270023882688,0.026036344929712022,0.027532555682330647,0.029742668786370798,0.0654696899702669,0.06559581330245617,0.04517555309573603,0.03200657840037764,0.027892063464689445,-0.047707049085692545,-0.04571647829200109,0.24097356010632787,0.11428427535453699,0.2656510347641869,-0.20162896396632787,-0.6934251527822611,-0.35871486796173363,-0.5676657495482778,-0.7362422107823813,-0.08755799687404021,-0.1456857212173344,-0.5180602702105288,-0.2465497517779051,-0.4059053176621752,-0.5359143353779633,-0.03719159553460536,0.20620354314275285,-0.17209916510999904,0.18617476676184275,0.06376978545506236,-0.07128774281140979,0.17770337043736514,-0.004945697195177862,-0.20872941350912644,0.0019936538538561244,-0.03257179059489499,-0.09205975273097097,-0.030620657959510255,0.3522300743205882,0.8916717084215315,0.5313528836895581,0.7476956641863386,1.0,0.19246509959534505,0.11595070129884137,0.6103622934453087,0.2569802562670411,0.44496694539613757,0.6799824133980434,-0.011323798532323516,0.30484278606063625,0.5789019319318855,0.39254242836521863,0.5370646430477773,0.6845797442162844,0.1907166626984273,0.06316026107031518,0.3633263954701299,0.1565918356972048,0.27509397176508654,0.4288968539614953,-0.013610487672973527,0.11814663800908427,-0.05629050722178556,0.1587226285903626,0.02240129608459481,0.12420650146355411,-0.04587172482507825,0.13662386414448058,-0.030893903814645574,0.14616950552972863,-0.0054837294704735955
feature_101,0.07877688739549844,0.01149137269749738,-0.011749472719698967,-0.011489748174972355,-0.012708452081818615,-0.012535341830929242,-0.0048661931722225335,-0.007997309440187644,0.0658602754600153,-0.006295054835322978,0.006873408746392412,-0.00664799659664878,0.029069835927036988,-0.003059974933260446,0.050918631752617835,-0.005453375015903011,-0.0043072700254591124,-0.0075472608405097825,0.02141512390313063,0.002364381344741999,0.005897167968068139,-0.0010728257830759026,0.017025262620313786,0.0033710953317136936,0.021384809823419976,0.005362376569517425,0.008011295601491096,0.0014446225379295468,0.01590901335801818,-0.0039525456952288615,0.01399774367457071,0.0013047285287303733,0.01889050341676868,0.0021774008270715388,0.01707422670147237,0.0010042534262588048,-0.012864527736831543,-0.011301616481443127,0.003202092579710409,0.00041415362630482143,-0.15200533611873426,0.1882451198482478,0.1894366336844815,0.539598020048789,0.23578046822857246,0.07323914961665097,0.2135344068598098,0.12249935555743269,0.055398031517866965,0.020496728627269173,-0.030190002947340866,-0.03834912313683878,0.057200738473647254,-0.14380463524348172,0.02585317496590668,0.0020573190087673204,0.01734705726536869,0.015721990771305833,0.01170353868123336,0.2130913609193918,0.2178536495264628,0.22386200044941015,0.22482708729679005,0.3700800665219101,0.25360651879465,0.24719651860778002,0.2463353549756472,0.24566963003695902,0.08787511151552461,-0.05930351378684486,0.008862438650841374,-0.08652390846100802,-0.02079311570073947,-0.059108519529057504,-0.044333833173876666,-0.02776663869259397,-0.31577741210843274,-0.057492095416428905,-0.0176729579537866,-0.04089240438952591,-0.030153327676153,-0.02147340444080627,-0.18712221218950453,0.5332439842587943,0.08949326758070071,0.39498849438798844,0.3053592413914564,0.1634187619223193,0.9722809670101304,0.30096593188827286,0.03830379725073401,0.21741792421408046,0.171964493227569,0.08814278622038511,0.6060826669134168,0.5812682039953921,0.11196806239425519,0.44313636028000725,0.3482121679179384,0.19246509959534505,1.0,0.3287473928980358,0.058417463349532114,0.25115078103601746,0.19968629529975504,0.10794405251193928,0.6316803801278695,0.567616367400125,0.17492275820445127,0.4537946546449155,0.3910023416731604,0.25812049284741545,0.9871541017474095,0.32504110717158285,0.0854159940059801,0.25128735531729246,0.2210818172037099,0.1443368893753029,0.6323638762896815,0.016869107851214142,-0.28242960022118074,0.0487252821764679,-0.19146607736747484,0.025466908579178126,-0.2841311667300267,0.044626624337282796,-0.24430307128334944,0.05165369463143246,-0.20614117247843572
feature_102,-0.11899174216098875,-0.16389367914926398,-0.01390277511633475,-0.008469514314577055,-0.017507216208658326,-0.0121783653883836,-0.051083166762438945,-0.039801829793238194,-0.16553633922288996,-0.20569423533527784,-0.0720154166131368,-0.07333285947099644,-0.11103757506735394,-0.10817182878588627,-0.14328437406646985,-0.18509898055450882,0.007818974536249364,0.006211539066167846,0.04639678493878218,0.03799036831104437,0.015379216291987526,0.013245456262837397,0.038155802251138175,0.030122724709226882,0.054959796342429965,0.046030493600667965,-0.059174787374041714,-0.05567518280416742,-0.0753840897095511,-0.07599102219622514,-0.05860810855229839,-0.060016685002550335,-0.05638610118269146,-0.05320695246742117,-0.05930145823189744,-0.060204948138984915,0.02739467421605629,0.026814034174958132,-0.05091267624284775,-0.049229660406545264,0.31983813915559656,-0.22955360769196526,0.08154829338267562,0.37585393716989335,0.5876532362504517,0.006820311955707008,-0.12490222916426308,-0.1052712351719715,-0.09846390911822948,0.08354506378459957,0.07499893043768435,0.10648989744593519,-0.17283313219338955,0.11957854610233629,0.03534685503072722,0.01708464798749806,0.0583802513436491,0.06986515807671909,0.05699591658790882,0.07693189788384135,0.07716515795250159,0.05085641179110526,0.049904038759619684,-0.06354020123526785,-0.11394071429703075,-0.11857495127328053,-0.11461775004659612,-0.11388955392031534,-0.15775767369633875,0.0383812255690627,-0.21312358229867714,-0.14461162475299882,-0.09055072052091438,-0.11868619572219331,-0.10773131133129105,-0.09609340009907483,-0.06822324310548195,-0.18342799102185248,-0.09726765746489296,-0.14218312900801666,-0.12083839362800898,-0.10705139730265281,-0.102023592212639,0.5340540236262294,-0.1304466933095046,0.3714943370612391,0.21145507384472212,-0.016166896433270708,0.3317568842714271,0.8918658979142972,0.07219231261770986,0.7172377026056809,0.5251935256778012,0.23441330172464234,0.640886601882738,0.6336770725392997,0.01652534233509254,0.4958658338342638,0.31963988012502753,0.11595070129884137,0.3287473928980358,1.0,0.20545939985340533,0.8291986985543494,0.6373378355570498,0.3664757044031967,0.6515982350834065,0.6186104730603614,-0.18373963615543534,0.4422468176711311,0.2690649136181601,-0.030837983537040953,0.336988289695673,0.9712144747031789,0.19328779438852672,0.8411548987767392,0.6858266721608746,0.3957380591071374,0.6429468595777739,-0.20739840143995544,0.1104655887175141,-0.1644579395771068,0.1714012896158398,-0.1903735169639473,0.14591129792066523,-0.18612773484497286,0.16921223218861092,-0.16956962354098581,0.18165858066254525
feature_103,0.09597894217519255,0.08280308153524063,0.021863871018333196,0.026596481930916627,0.020069473494507002,0.03266215289274772,0.025704874657755204,0.02645262058618835,0.08499843821495015,0.08266261916263067,0.04229884761219064,0.04127212736726582,0.06698873675071765,0.05806669774589018,0.08712446298251289,0.0762633402202204,0.3078573734104191,0.29686687622114855,0.42047268552779377,0.4145908469679374,0.3319177624911837,0.2788380207711904,0.34982696426383525,0.3347975600639276,0.3968990259772341,0.3832916917745062,-0.25977911640571916,-0.2587857094723154,-0.33841625681608045,-0.332996397651799,-0.2630642802602128,-0.26365792631294294,-0.29157780245926945,-0.2670280966409989,-0.33846169042009283,-0.31540657229045754,0.34193417369074797,0.3406650329914466,-0.29935523126086955,-0.308817356001978,0.023703809957382926,-0.033653452910066724,0.013749435319873687,0.034973326819507086,0.08570353655850067,0.06531239925895496,0.043240988949221994,0.04464831624946471,0.03362348908483597,0.08287732256516431,0.05222831192659571,-0.07692478588988304,0.0013361767462786306,0.0735214272605239,-0.02349798483433348,0.01068048082215862,-0.02292548605310052,-0.021521435796091667,-0.009005465332604823,0.012821845228352695,0.01326113187095439,0.061225095437973026,0.0606517862032029,0.0546617415746827,0.0595901010683189,0.05568763315283694,-0.025429400407857225,-0.023493443970396957,0.12421018807962429,0.16268079676211436,0.11248082068008247,-0.15425326590762073,-0.5848260904084145,-0.2562750239327576,-0.40543770683522534,-0.5445280039655309,-0.06036551020573997,-0.19130952718857336,-0.7759968573941116,-0.31329724066874903,-0.4917546388997828,-0.6769995186140374,-0.07087852055861345,0.018436004476397923,-0.21811205572692455,-0.010880204322889789,-0.10302464297224219,-0.1863590899787191,0.045563836435194335,0.07922918010889593,-0.16052706144775608,0.05102926207010141,-0.004372376261757277,-0.07653216825509057,0.10497236728895241,0.12990918981006222,0.6976021711075575,0.24765183107045455,0.39005669580573576,0.6103622934453087,0.058417463349532114,0.20545939985340533,1.0,0.3264606501296456,0.5437542467116433,0.8390596441984622,0.12482667163412695,0.08934423118609074,0.3824319174516318,0.12468495174776725,0.207478648690065,0.34035883345696827,0.05621760404071843,0.15079008958590379,0.6799683297273847,0.22543880286722512,0.35091114455087025,0.5642872355316516,0.11464660417662881,-0.0452718365733237,-0.033041427292477374,-0.017952573485966267,0.0295154620285674,-0.04180907417303932,-0.027496450974453947,-0.04059630135156089,-0.01681725680638754,-0.030849917570808898,0.004172983352745086
feature_104,-0.06285662767552995,-0.0884841574519946,-0.0014706427808688818,0.005527030277960522,-0.00420818680831613,0.0030812902767597297,-0.02530035112916486,-0.008392554996851837,-0.09541214178690986,-0.11175153139278626,-0.042120432316017885,-0.03280708180735973,-0.06167736709487379,-0.04922159249842456,-0.08005060114114247,-0.09809721808690301,0.057225397408429635,0.05954533639010702,0.10520023349861936,0.10200048564150438,0.057786306645646886,0.05695606595567786,0.08168948167140407,0.07710468245529868,0.10711790983444894,0.1029527181078166,-0.08050454158554696,-0.0728874276863163,-0.09572992827269483,-0.0912347726649928,-0.07596055837705132,-0.07238530556187683,-0.07588591081015193,-0.06392646985728953,-0.08448336964027052,-0.07545265919497386,0.07154773678059904,0.07250683985399503,-0.0766941313312135,-0.07474714910427414,0.23171006283209805,-0.1701152270358429,0.056564155397529556,0.3132056311648897,0.4840437380076648,0.01613417727748394,-0.08052401375029866,-0.06418603994722419,-0.05943030556631947,0.07746945071687757,0.06334761126366215,0.07620416543020932,-0.09748292946428995,0.16139462630576967,0.015932155219137285,0.023626606695218894,0.044524421079057866,0.07158569989771243,0.058827701251292795,0.06738151884411576,0.06854423080224047,0.05239824078860775,0.05153638643598165,-0.04091178203735733,-0.09281924716078231,-0.09408513211657597,-0.10765875768671991,-0.10644372837254899,-0.08737909580541069,0.06715977196386483,-0.11921619283277998,-0.11855624908507548,-0.1568697276428313,-0.24288016915367708,-0.2138902290235821,-0.17409062591046404,-0.05831082692516546,-0.16165690201859814,-0.19244102048619224,-0.3163571596517487,-0.2690734850529518,-0.22664910119863277,-0.08571170428013569,0.46239399845110607,-0.10624001857107573,0.43909788696942814,0.26236434232960243,0.016977373147637136,0.24799353262935755,0.7388782609944937,0.052655560433482164,0.7484961599300968,0.5531510010578214,0.23811993432021977,0.46335995197263236,0.5465214067179154,0.14050399522811438,0.6596708990236138,0.4872483668860248,0.2569802562670411,0.25115078103601746,0.8291986985543494,0.3264606501296456,1.0,0.8244364412968375,0.5192821435617638,0.4751847231328394,0.5313482091316771,-0.04749203507173022,0.5749873432293451,0.41765745585870284,0.12099801691781867,0.2512049124047554,0.8072182688220004,0.2731773827087601,0.9222544295141619,0.7877142092828314,0.5036395077893353,0.474292315878349,-0.1544055666734679,0.06763230611915708,-0.08987213673623005,0.20044117610402942,-0.12952049358676637,0.1285675380898491,-0.11787637156275611,0.16953848877505054,-0.09743668802047799,0.19952347488154634
feature_105,-0.015895626337685924,-0.03153902925946768,0.010457948809512578,0.017899117704092363,0.008549031755218067,0.01816750461521901,-0.004763755542300655,0.01032396780752901,-0.042634516052948566,-0.046532104203301235,-0.012253964944070005,-0.0011644889519206339,-0.02077308287159792,-0.0058786619679545345,-0.02882815006429196,-0.036285559264461344,0.14064419386293803,0.14134735921797245,0.2101514271591214,0.20975497858874284,0.14622367416332016,0.13207483605187045,0.17051507032084778,0.16500136635020232,0.20561299825344512,0.2022581500498984,-0.13707644502001162,-0.12973797497628475,-0.1749516998644855,-0.16817379222099504,-0.13441412420085874,-0.12997677828895823,-0.14093696307663325,-0.1212484396906276,-0.16454197834176407,-0.14775652675029097,0.16110259319743045,0.16284393224246346,-0.14618074491771552,-0.1474577519338298,0.1689242742806576,-0.1334993245655314,0.035594110060585674,0.22477531990733673,0.35618162671634324,0.031017497744112364,-0.04468268713165054,-0.028878264802388625,-0.02576164540329286,0.0848904231630191,0.06772087165479314,0.036171333662513426,-0.060829089388698285,0.16498146006205103,-2.3831112332898313e-05,0.030466167674126205,0.019950538375523453,0.0475351249620389,0.05952271096304639,0.060435693808401164,0.061606691358958875,0.06379402394201324,0.06297263501949145,0.005620688214186445,-0.037765996361804104,-0.03943352804349833,-0.07563926602801467,-0.074112946775153,-0.026350433784632213,0.1004884845547172,-0.045091286998860274,-0.13404254583631434,-0.29777606073929036,-0.25481885308673163,-0.3974029238477861,-0.3330592263184304,-0.06006998351815313,-0.18297283205469375,-0.3775936118793206,-0.34006227491291374,-0.5165298600308257,-0.44488803715695996,-0.08272746661255506,0.32287007783572286,-0.14218043299971128,0.3123392455564416,0.20819970805754046,-0.02441467773869612,0.19336413699103697,0.5294847514367567,-0.011661957835709494,0.5443096579488627,0.46139165509788993,0.17631674358408608,0.3585751148268384,0.4186253923139472,0.324783257803659,0.5532269891362604,0.6449171466066718,0.44496694539613757,0.19968629529975504,0.6373378355570498,0.5437542467116433,0.8244364412968375,1.0,0.7449130195860384,0.37340255561840535,0.39519205381584765,0.09057265433869464,0.4545592179469826,0.4997154900201579,0.25482871563797066,0.1989402236859141,0.6021346312235292,0.4047983830094935,0.7290372632965532,0.8396304476737855,0.6297204800665992,0.37048185960342733,-0.12941871622208814,0.022902686122230967,-0.0588619967900607,0.18362731462468684,-0.11193300117350263,0.06915355131145168,-0.10194726797557595,0.10645903421005352,-0.0736619816329765,0.16135691506180452
feature_106,0.0511905899871391,0.041286325872771555,0.019556379128847855,0.026272708552804516,0.019025217058875638,0.03187399919690264,0.014046523162785308,0.022086206314643066,0.030794643161509833,0.032963415589072995,0.020608893625868853,0.026934170301521423,0.03139019419493227,0.03595731246543131,0.0365355148494089,0.033403137039579825,0.27483111053155185,0.2697065281362297,0.3808303898732604,0.38089171461917826,0.29325357633733723,0.25177198995858446,0.31300914930372,0.3038601263843321,0.36452066263372174,0.35780925297279,-0.24313290323679024,-0.24031426701864642,-0.3181329405277505,-0.3116661289072651,-0.24535758731199392,-0.24441622223070542,-0.2696745491071114,-0.2434947396506913,-0.31077647019514676,-0.28639691170968895,0.3116427908007873,0.31326386545823715,-0.2765284354215634,-0.28521841778553614,0.08146339169946992,-0.07805987710401129,0.01344727344458217,0.09881343783456137,0.18045778098403967,0.049689718855451925,0.001945317518229016,0.014059610588416118,0.011825336221198168,0.08543608406855369,0.060109405296954556,-0.036841240075048555,-0.022385117291454423,0.1221529688193546,-0.01700985500183413,0.031398934537113767,-0.009951152406469124,5.7285153930803655e-05,0.019935924805803393,0.03326663479162616,0.03404813920320198,0.06261791898059055,0.06189272686271592,0.04147866697393401,0.027281088140402986,0.023803540572129363,-0.0416432868762095,-0.03969096756522577,0.06340275696472132,0.14136841435553454,0.053638654217799266,-0.15153194070605816,-0.5148304442619059,-0.26535973986441597,-0.42443060287498213,-0.5605085468474356,-0.059133247233132624,-0.19795530897968072,-0.6453110880562791,-0.34286254453093723,-0.5344750101542716,-0.7285776517170641,-0.0758860080930926,0.12345372039391882,-0.22314636156767498,0.09704447059096898,-0.006568852220576019,-0.1310743348394666,0.09757728119217417,0.23797890094665125,-0.1365757273769535,0.22117922696048745,0.15455970605708233,0.03307092119351949,0.19788671195643695,0.23490523483616188,0.5929943328225624,0.3646057561380938,0.4992586018880017,0.6799824133980434,0.10794405251193928,0.3664757044031967,0.8390596441984622,0.5192821435617638,0.7449130195860384,1.0,0.21649981895511936,0.19814681454097113,0.2725014730504892,0.2411995069186483,0.31698235959245047,0.3952835673085294,0.10648557986088368,0.31420277109376266,0.5675676358124876,0.4112592035713592,0.544089725412654,0.7302484528262121,0.20850117381596273,-0.08222043380294664,-0.010912909697352874,-0.03117832530867296,0.11035098425124992,-0.07429822889616226,0.008981153930898449,-0.07049149367140076,0.029932664269280023,-0.05256933453961029,0.06901971399479906
feature_107,-0.13253944935191514,-0.2110678246122602,-0.01476134397233521,-0.013046242632085115,-0.016684535987967933,-0.013946598350643012,-0.04618251785799524,-0.047363820626420465,-0.18144117509171856,-0.258556331923966,-0.06836969032667695,-0.08722073066049509,-0.11072638301191648,-0.1352036232869595,-0.15627687999119624,-0.22942378351476667,-0.033032382006560584,-0.03824125805067445,-0.03532834501246928,-0.05395000563990453,-0.03066769471451033,-0.040943572313629883,-0.025105479854084057,-0.03908809973995429,-0.024516561315414593,-0.04216637865996738,-0.02168411901325807,-0.027327487877756067,-0.039421679666593844,-0.05169237042588055,-0.025038771309435284,-0.03565157077425115,-0.025843437542029973,-0.040899578335023314,-0.022858702600063865,-0.04203242681336564,-0.017903726499341487,-0.017353205844389503,-0.009011170827275915,-0.010156108110226976,0.287551664574686,-0.17075446758150237,0.14537325902031178,0.3532593977714149,0.5729532130369959,0.04449867958885027,-0.05367878346045097,-0.06885200383332651,-0.08168134121356024,0.1142496481420436,0.08406174335067333,0.04813169514059202,-0.25185748623794013,-0.12216100155950707,0.00040417687100164566,-0.01579581412850329,-0.011776210436057246,-0.013720890104146314,-0.006190793863466227,0.2604255135171193,0.26178840861264935,0.2734360443923248,0.2734504198739337,0.4627122517496306,0.32405043765183617,0.3179413271439685,0.3200047500866489,0.31965003045279533,-0.1629122500206725,-0.03319192765162792,-0.25607089540801287,-0.05972826081955307,-0.008621539109700366,-0.04041182676486209,-0.025640405006813402,-0.012980807317451807,-0.18215499905361102,-0.07382851732767147,-0.022476742349700592,-0.05181036461099351,-0.03598662864578192,-0.028248314743063347,-0.20950802699804447,0.2648168185392299,-0.08515371867632988,0.15197913130839183,0.08079743326160578,-0.026962550686307006,0.6343722432318899,0.6052914621551228,0.1070472155528452,0.44389840396135155,0.34967852793567195,0.19273023234041237,0.9762889484039451,0.29847058065840143,-0.0685071049385466,0.18550042978004017,0.10319510034041529,-0.011323798532323516,0.6316803801278695,0.6515982350834065,0.12482667163412695,0.4751847231328394,0.37340255561840535,0.21649981895511936,1.0,0.2870974817516802,-0.181081437130052,0.16644958088597842,0.07763291576750941,-0.10114341993836004,0.657048185874278,0.6436458490680804,0.18258271643726928,0.5098435072122748,0.4402264501300921,0.28912311806331487,0.9910709840686948,-0.32272982460039856,-0.2680326321353241,-0.2699396421991868,-0.15332291770651707,-0.30526799108738434,-0.27615346476539865,-0.3013886438287026,-0.2254559687873722,-0.27982201310121396,-0.17252281774131956
feature_108,0.12574457352200932,0.10332836578082474,-0.0094160392626875,-0.004845036932725038,-0.01465515740595391,-0.012102412326588876,-0.00172366241255482,0.010608706693265121,0.11765022207477654,0.0984981663212646,0.020046106351839392,0.02808735947525276,0.05507961126634492,0.05657061547965297,0.09781689791949974,0.08580672665898405,0.01689441454395682,0.01757916031360674,0.06440053239503954,0.056314226674923154,0.030019393023076657,0.03704921936615588,0.0545847718102765,0.04793300116025299,0.06602879915804218,0.06039576369774094,3.151074662341862e-05,0.006896299256522468,0.03869573898158131,0.036018616553590246,0.017767106728917376,0.017931078356748738,0.03516676761437293,0.03939909982824034,0.0361840793415117,0.04343353841811715,0.004046860822470868,0.0030823116699769744,-0.006906269607014236,-0.0025082464900840888,-0.1596061147133466,0.15987025817574774,0.1229097587370047,0.5508239102664759,0.22487834446897506,0.0467040255141051,0.1733290325816104,0.10805257310671847,0.05912294377087778,-0.002508379866923133,-0.03758860087398878,-0.001661547806400042,0.15725419847789418,0.06439197255877575,0.06793835456051948,0.04184072572421762,0.09548539381065939,0.10669368110396629,0.08236113706890978,0.10974713057517445,0.1121105081199948,0.027196942439973937,0.027586831762695347,-0.06353821380594385,-0.16390182882562954,-0.1626220850001576,-0.09614076851888811,-0.0961198732119314,0.13385928588535775,0.019962741620265838,0.10639386030122341,0.029765133326017126,-0.020972797154083834,-0.0056394867416487676,-0.0222287910945526,-0.022231367066453372,-0.024964272538216755,0.035853951653708034,-0.01616251468181128,0.0026670251151379434,-0.010437601149019957,-0.015667430558897643,0.01780897098831675,0.951271621652383,0.149409010647249,0.759550472697527,0.5690606292298426,0.2916915745433426,0.5930806814627224,0.6283278166728026,0.07463538281297429,0.5262744707966553,0.39509302463460655,0.190777842129368,0.2986169147828967,0.956764522785853,0.17009006941037988,0.785351107077415,0.5781259297227176,0.30484278606063625,0.567616367400125,0.6186104730603614,0.08934423118609074,0.5313482091316771,0.39519205381584765,0.19814681454097113,0.2870974817516802,1.0,0.2414060147211565,0.8339176478195142,0.6740146394743792,0.4061069293294492,0.5896157979791173,0.6456041480135473,0.11276269950553248,0.5712898324584713,0.46393860842984636,0.25721766598638696,0.2997277741797623,0.14141828442721938,0.0246917307265452,0.17014149177849527,0.08535827614861659,0.1533588190487235,0.0598948964435604,0.17276855282853923,0.08414399977542432,0.17708798477577445,0.09447310044114
feature_109,0.39168834044066847,0.4184538945822335,0.05601862631827521,0.05521701950140186,0.0441811657169174,0.04092904849126576,0.10636122809534652,0.10617711075730102,0.39862531519644734,0.44570840731530564,0.1633287550051867,0.17660107336161648,0.2628755518144599,0.25955088983637925,0.3599320985737661,0.39802570306889035,0.08791269046800222,0.08618542669045622,0.1524151565594283,0.15825634583095596,0.10069477880932906,0.09724629144125171,0.1109461759029159,0.11029129613096648,0.12669658201267153,0.13231747113805065,0.04109518082029,0.05027725029269214,0.08425826297346643,0.09335471647125144,0.052955696479113475,0.05993233479275155,0.05938854524371861,0.07085789931620148,0.05359436040873686,0.07880110975862831,0.06537289231956547,0.061536425379632956,0.019640594717408835,0.02612732733102051,-0.3909970749655482,0.2994615059834564,0.019495770884587114,0.08284724614688822,-0.22943339675044003,0.12048718047919303,0.3227364682283403,0.2721887223523957,0.22506065689766494,0.02395967257659446,-0.025165497815474985,-0.2593736335403577,0.2859371905576215,0.007435742047206267,-0.014951226225539668,0.026004529549492155,-0.018476429491790472,-0.023227256762829915,-0.013095000673038017,0.06438801457557275,0.06723260405488106,0.06831265850280123,0.06952149775316822,0.12554965878568758,0.058119086993928204,0.06364056348112869,0.053502446122244404,0.053965863015745116,0.4863926206001274,0.2323105476404076,0.5289584511084114,-0.0066892321962641514,-0.06808443564258884,-0.02511062277365368,-0.04777413135330476,-0.06316719242258875,-0.014722152941137857,0.008614235657221605,-0.049835194099437784,-0.00887388793950193,-0.026923561740009896,-0.04201949999087507,0.027953744268663587,0.19042185460406896,0.5632582985231475,0.2593432419212777,0.3754908097357178,0.5060385030845529,0.18372647802560632,-0.17334232065795893,0.33223583811263824,-0.06928038615204973,0.05578756652313581,0.24710951255155872,-0.1802570692764392,0.20425152392031612,0.6210131797663799,0.2962176476742804,0.42294140336931424,0.5789019319318855,0.17492275820445127,-0.18373963615543534,0.3824319174516318,-0.04749203507173022,0.09057265433869464,0.2725014730504892,-0.181081437130052,0.2414060147211565,1.0,0.3339202169186119,0.5421477126077371,0.8846608702605127,0.19122879121029324,-0.1696965467807118,0.6116903045647383,-0.043605860396289595,0.14383874322847284,0.435451403239877,-0.17055013871359084,0.22998941944575568,-0.13501184546561365,0.2584531685004996,-0.0714529346331035,0.2304076754300064,-0.13651785637610753,0.24899063921831888,-0.12520767997329257,0.25183723163853106,-0.1022475552495498
feature_110,0.14674976605856607,0.13841215990558567,0.0038520058294086454,0.009741262088204828,-0.0008088826941241713,0.0035189601534328643,0.018533094837970557,0.03421376259763308,0.14454076928492132,0.14364439619314207,0.03561924853043648,0.04974503309825393,0.07480550510367014,0.08441904402402693,0.1242527788777254,0.1263228803577873,0.026588798231643545,0.030089059772887193,0.07741269240356355,0.07353015940781124,0.0382335126368357,0.04793288494319793,0.06217396098368554,0.058478057022277374,0.07729438182356953,0.07598587575290791,0.009375371900264249,0.020511808114415733,0.05089096858917153,0.052158941831372346,0.022364734922653985,0.026700198315608548,0.041569222935049256,0.051274264760679346,0.045102775124303406,0.05824116224442353,0.012339417181742722,0.012289426567847235,-0.00025594397977425377,0.006231007273380666,-0.17861770860809842,0.1685246435996265,0.09582878494516832,0.4644241220986725,0.14766752137204736,0.05225650630609087,0.17836958790038124,0.12498078080055787,0.08097784267605224,-0.0008834469323940874,-0.034650272766642794,-0.023011972980484068,0.18070577361685924,0.08035703040080114,0.038728475533097176,0.04268840424294975,0.06913838936243373,0.09799200062966806,0.07754430215733812,0.09941034014645295,0.1020535750549375,0.03168244860595325,0.032009577942168,-0.02702126384230937,-0.125897424664886,-0.12100022860118437,-0.06875615290546962,-0.06842091636115842,0.16466985129751988,0.04431302538290187,0.15630189748119672,0.07389883589816167,-0.025646294028125224,0.021228149970507895,-0.026275149004467084,-0.026233244809302662,-0.013128130615210837,0.06781344342078328,-0.018662635506928614,0.02961784969916281,-0.006895361982506618,-0.017254352085497433,0.025719040197935448,0.8207855868558462,0.20878389518239066,0.9211703002805905,0.6888774986084208,0.37521717095251345,0.47187960154453285,0.46897779222405067,0.10963506502548016,0.5760168632900012,0.45378702428537177,0.2384994588299847,0.17740032563465916,0.8010289832386869,0.23072678315277195,0.9127088339917486,0.7182601850063943,0.39254242836521863,0.4537946546449155,0.4422468176711311,0.12468495174776725,0.5749873432293451,0.4545592179469826,0.2411995069186483,0.16644958088597842,0.8339176478195142,0.3339202169186119,1.0,0.8450348135017918,0.5229151773377468,0.4652152994088758,0.4739183179916518,0.17037263937678374,0.6109039971487668,0.5249071127572803,0.3222887638038026,0.18161033299827106,0.13979582846996602,-0.018205667695611494,0.19199408965341935,0.09315544151398551,0.15762230715058756,0.030468884067268363,0.18306734124487484,0.06929054789803564,0.1946941232574519,0.09458011800935993
